1259.861335; 7546.681361; 11364.337217; 11711.480202; 13853.761683; 
367.241008; 555.380179; 580.279199; 580.854472; 1095.232318; 1119.602630; 1122.581787; 1123.044720; 1178.963886; 1180.844484; 1193.515832; 1198.752590; 1204.160547; 1220.696333; 1249.879676; 1319.965175; 1327.287885; 1483.622581; 1487.823685; 1523.886775; 1543.897050; 1557.232743; 1675.607278; 1681.993795; 1709.172334; 1724.763896; 1816.484495; 1817.434144; 1817.697082; 1828.700561; 1828.970519; 1866.947737; 1921.459362; 1983.136218; 2044.404636; 2170.345296; 2363.681199; 2419.774730; 2510.017025; 2682.725761; 2740.691764; 3664.100160; 3703.194930; 3707.920605; 3854.603870; 3876.332173; 4083.637388; 4222.287359; 4253.162341; 4323.938160; 4413.665411; 4451.781640; 4529.559218; 4529.564196; 4640.429918; 4649.905649; 4681.631126; 4714.869174; 4818.168835; 4922.484785; 5068.406533; 5072.254900; 5136.294305; 5142.328350; 5298.633995; 5371.580774; 5402.058766; 5416.709432; 5448.017371; 5469.758602; 5535.487492; 5574.072676; 5611.544188; 5717.446048; 5739.955267; 5764.883987; 5885.600210; 5888.182205; 5895.770348; 5952.585955; 5958.651968; 5982.535574; 6029.318562; 6063.914840; 6091.091931; 6131.152763; 6230.689375; 6276.913634; 6292.867837; 6570.031184; 6578.515529; 6589.787382; 6591.843161; 6680.520155; 6687.542784; 6701.801185; 6703.039532; 6873.946824; 7029.347975; 7102.872276; 7134.960157; 7267.551366; 7267.639359; 7281.529595; 7305.520637; 7325.565575; 7332.440098; 7433.100425; 7500.228081; 7512.325986; 7529.194835; 7629.631670; 7678.250510; 7709.540801; 7734.749905; 7751.418527; 7802.251729; 7822.000381; 7880.941290; 7908.333320; 7913.787001; 7920.011172; 8009.964870; 8024.871536; 8025.664317; 8054.324701; 8092.008072; 8232.461121; 8405.811060; 8478.223799; 8510.407039; 8558.609747; 8559.987171; 8635.920503; 8641.074198; 8720.529441; 8753.215806; 8785.406251; 8788.855294; 8855.371502; 8882.302921; 8956.018151; 8964.994198; 8969.226188; 9028.696590; 9068.148135; 9188.465928; 9238.364506; 9266.819949; 9313.837077; 9431.978774; 9449.447894; 9540.748314; 9670.153032; 9975.643738; 10049.990694; 10051.627701; 10137.798027; 10227.231193; 10264.939976; 10300.909311; 10425.669196; 10443.861351; 10493.105174; 10744.439458; 10762.175089; 10769.208257; 10819.017482; 10832.037741; 10934.902266; 11036.375633; 11060.250413; 11117.155371; 11148.161962; 11160.039486; 11324.000428; 11411.489591; 11519.442718; 11649.062038; 11665.121848; 11675.330965; 11839.895020; 11854.197164; 11971.830787; 12116.823146; 12133.947396; 12145.100168; 12245.989827; 12570.909078; 12655.652887; 12664.349563; 12700.512420; 12745.728928; 12749.906822; 13268.104450; 16070.300550; 
183.647296; 189.370178; 198.989734; 200.947682; 209.200530; 214.628235; 215.093498; 220.649489; 248.156990; 280.553080; 305.888555; 312.793911; 449.124735; 461.435013; 467.215025; 506.946554; 525.170157; 567.972949; 610.843700; 696.714243; 786.086110; 809.428015; 885.078501; 1041.034906; 1071.146888; 1149.189258; 1149.450545; 1159.167327; 1213.661337; 1231.297149; 1251.398565; 1315.213817; 1332.937901; 1364.982219; 1388.001536; 1389.115448; 1417.821962; 1458.468195; 1508.032744; 1536.497366; 1595.641373; 1599.737294; 1600.510695; 1617.309705; 1737.003445; 1809.987152; 2057.740319; 2191.109013; 2481.095713; 2517.370627; 2910.840127; 3225.711760; 3486.020788; 3720.922853; 3819.129748; 3903.716420; 3994.474005; 4170.215180; 4198.099628; 4222.523806; 4449.235836; 4585.272271; 4640.861498; 4641.365780; 4688.862658; 4724.392635; 4763.112750; 4769.992453; 4783.565401; 4969.993150; 5017.366182; 5144.771065; 5196.553375; 5203.935810; 5267.159416; 5295.283398; 5327.910052; 5351.762270; 5353.681638; 5359.824356; 5368.538263; 5503.346665; 5605.766100; 5654.091901; 5657.800526; 5705.447842; 5891.502525; 5944.488673; 6071.551237; 6087.784576; 6295.641124; 6317.400016; 6370.842126; 6407.655495; 6429.294055; 6463.846299; 6599.462676; 6622.408100; 6723.921747; 6738.351659; 6763.738739; 6804.700654; 6862.743796; 6924.714083; 6935.554552; 6965.588660; 6968.865799; 7015.396553; 7042.741519; 7053.303497; 7061.602002; 7147.000694; 7149.184748; 7157.755454; 7312.426547; 7332.984428; 7438.727728; 7444.206888; 7584.326889; 7703.624221; 7758.349383; 7890.393990; 7906.730601; 7932.885007; 7933.890371; 8072.461491; 8215.057320; 8234.965500; 8273.359024; 8324.475277; 8353.110237; 8397.364038; 8436.010164; 8520.446875; 8747.505702; 8846.359886; 8846.869755; 8861.498915; 9167.107889; 9272.132910; 9390.454189; 9482.206737; 9860.348103; 9861.288181; 9880.854269; 9925.886807; 9927.941789; 9975.448486; 9989.035267; 10006.446895; 10015.688267; 10029.830048; 10065.172374; 10252.508083; 10357.614036; 10370.676450; 10401.260497; 10441.237863; 10545.853649; 10546.667854; 10685.778631; 10887.613735; 11179.986899; 11196.506789; 11220.074235; 11256.036307; 11318.923269; 11342.409951; 11367.729965; 11369.275133; 11378.779428; 11395.568305; 11453.526690; 11463.501131; 11473.546919; 11564.644987; 11581.782244; 11585.675556; 11730.842762; 11741.107115; 11933.204496; 11942.551022; 12100.499092; 12189.820210; 12282.807340; 12624.323558; 12693.570797; 12709.501394; 13061.549062; 13096.924129; 13493.524165; 13800.500311; 13802.965838; 13923.818952; 14317.105992; 14428.503184; 
176.983990; 181.912366; 185.528217; 192.545912; 198.872690; 202.955871; 206.190641; 209.228836; 213.389150; 213.598194; 223.676991; 224.790747; 228.926097; 229.244744; 233.327708; 373.583220; 602.077413; 669.581773; 702.954421; 877.860077; 896.928364; 928.068499; 976.443720; 1093.468947; 1097.707068; 1116.581570; 1147.758288; 1163.892204; 1194.160486; 1195.690605; 1204.012162; 1268.038524; 1271.683089; 1274.676802; 1310.107226; 1374.762468; 1417.253012; 1431.580286; 1436.046167; 1528.046087; 1545.156648; 1658.647177; 1675.972101; 1726.197280; 1936.004416; 2042.872617; 2065.576609; 2305.970012; 2444.625779; 2602.414192; 3085.927667; 3211.929773; 3600.945827; 3686.925962; 3878.889664; 3941.183047; 4154.979215; 4259.017779; 4261.359103; 4459.205793; 4525.418213; 4564.200662; 4623.830033; 4626.679399; 4676.770743; 4685.763043; 4725.432957; 4752.124342; 4781.503768; 4864.841882; 4968.920707; 4992.581136; 5041.383348; 5148.158618; 5203.826424; 5253.798156; 5288.281059; 5324.412795; 5355.954510; 5428.569116; 5496.685055; 5667.933854; 5803.953404; 5868.885942; 5946.328016; 5992.448918; 6005.677004; 6097.797664; 6171.447210; 6254.808119; 6293.187586; 6367.416561; 6408.599133; 6478.171634; 6485.822181; 6646.596412; 6876.593964; 6902.343735; 6929.272088; 6949.192624; 7058.348948; 7123.771857; 7307.240565; 7346.559505; 7358.760714; 7362.419443; 7369.627457; 7439.673097; 7505.874311; 7553.069726; 7577.547061; 7591.528069; 7596.602754; 7619.172597; 7690.890734; 7697.936989; 7830.514118; 7890.479148; 7963.315674; 7991.013718; 7999.192135; 8000.134321; 8020.117767; 8087.789399; 8224.098622; 8263.119876; 8297.477061; 8429.307582; 8448.336778; 8627.860543; 8819.673439; 9062.405570; 9142.243764; 9162.526093; 9415.129496; 9425.210930; 9487.968820; 9502.917634; 9624.243751; 9675.243710; 9676.967315; 9700.702017; 9834.283900; 9936.338724; 10015.512175; 10046.010757; 10068.474496; 10093.605153; 10191.626418; 10311.685814; 10433.834372; 10632.811614; 10677.562064; 10706.573108; 10808.465080; 10902.924834; 10913.835445; 10949.878606; 11167.112835; 11175.182493; 11247.245488; 11307.398566; 11387.688047; 11521.747749; 11586.871399; 11606.653911; 11639.271998; 11656.141193; 11662.208786; 11761.505055; 11776.308215; 11799.849060; 11812.499729; 11850.460047; 11910.052836; 11929.841626; 11930.884603; 11966.603899; 12071.430949; 12216.599150; 12222.683576; 12296.044826; 12358.363129; 12385.657885; 12429.549184; 12523.253311; 12721.212329; 12847.059068; 12883.777361; 13074.492426; 13190.336417; 13291.799164; 13579.388225; 14299.500279; 14355.309110; 14494.834049; 
181.593453; 191.356784; 192.281348; 202.889813; 204.249926; 207.101804; 208.376704; 209.350175; 213.734591; 220.464336; 221.268446; 228.578408; 233.946327; 258.844925; 263.275120; 353.769838; 527.873568; 665.395805; 754.764809; 898.091465; 915.800429; 917.429064; 1009.383631; 1053.034446; 1110.738858; 1115.998550; 1207.947023; 1230.552535; 1243.392937; 1340.112869; 1396.433145; 1425.943722; 1489.514877; 1537.048918; 1553.241811; 1617.294529; 1750.601361; 1764.631146; 1805.203517; 1811.709177; 1813.467014; 2037.621654; 2040.650146; 2115.304149; 2269.945000; 2317.423078; 2681.290998; 3597.854886; 3649.416509; 3835.970975; 4474.794398; 4484.371419; 4661.975201; 4670.627548; 4794.553758; 4814.982145; 4829.433757; 4833.609700; 4921.350518; 4925.803211; 4937.752288; 4960.709556; 4965.579403; 5019.511058; 5027.124084; 5104.648062; 5117.842790; 5167.242633; 5355.323664; 5356.741075; 5392.351394; 5425.256252; 5473.852623; 5492.056097; 5500.138472; 5541.660072; 5549.759627; 5577.302433; 5744.777220; 5802.705050; 5808.322630; 5898.381302; 5918.075776; 5945.152558; 5968.639442; 6242.463266; 6269.452547; 6297.880902; 6314.305505; 6380.813679; 6406.124888; 6414.547763; 6421.840907; 6482.862839; 6494.831613; 6605.098024; 6628.561909; 6683.924464; 6907.222709; 6924.327820; 6954.944201; 7024.247808; 7051.978708; 7107.105950; 7136.396089; 7287.307246; 7336.688674; 7378.205639; 7389.729727; 7391.396731; 7440.318304; 7441.252140; 7476.132137; 7574.772210; 7635.067892; 7653.656886; 7854.945020; 8075.146688; 8322.657231; 8550.565964; 8607.260018; 8760.723147; 8898.790226; 8963.675287; 8993.687696; 9089.022378; 9226.867441; 9374.316112; 9383.288033; 9448.100506; 9537.964585; 9555.118956; 9689.025429; 9733.025691; 9783.433462; 9834.042447; 9915.922213; 9918.273753; 9932.628134; 10008.569313; 10330.995767; 10334.525927; 10404.804526; 10411.035913; 10452.288725; 10477.527496; 10538.945597; 10557.650477; 10579.929789; 10608.339423; 10649.150731; 10659.858670; 10678.167971; 10787.359806; 10863.475091; 10970.758236; 11085.468839; 11184.527815; 11277.634072; 11364.688599; 11381.004789; 11392.534614; 11424.585778; 11444.827205; 11509.621561; 11518.951313; 11537.894490; 11561.907830; 11749.708305; 11776.366040; 11892.242308; 11917.695349; 11934.829676; 11955.614095; 11969.323431; 12002.167119; 12302.629864; 12332.129299; 12384.081205; 12405.068911; 12472.473622; 12512.836457; 12516.802633; 12642.215941; 12912.641535; 12917.138706; 13120.789747; 13162.994590; 13232.653025; 13709.206807; 14145.872923; 14176.241771; 14637.035819; 14679.014736; 14700.596436; 15950.040824; 
176.938936; 179.082063; 181.217362; 190.057607; 194.273006; 199.984580; 203.524648; 207.251211; 213.928313; 221.089747; 225.297133; 234.571337; 296.927462; 442.357941; 563.641963; 576.086544; 608.973765; 914.134841; 918.242724; 975.965964; 1003.178165; 1046.225427; 1075.759606; 1143.316705; 1156.222324; 1157.500070; 1234.238266; 1281.486481; 1398.936748; 1456.778208; 1521.407384; 1557.170093; 1772.783731; 2006.252366; 2382.924267; 3421.768557; 3541.007975; 3587.437894; 3932.674030; 4402.271356; 4431.138833; 4491.701712; 4520.989496; 4669.444889; 4672.728877; 4690.058347; 4698.647186; 4830.250328; 4837.304725; 4917.520825; 4934.709141; 5043.997741; 5154.680813; 5158.182652; 5230.770981; 5274.629780; 5283.636204; 5315.501920; 5317.947067; 5406.136029; 5421.933975; 5437.072292; 5464.257547; 5480.388849; 5481.998013; 5532.976508; 5601.798688; 5651.666588; 5652.944680; 5781.718597; 5996.097863; 6065.534186; 6081.826104; 6134.433712; 6293.757131; 6307.909755; 6309.140978; 6615.507012; 6651.160316; 6656.755291; 6737.371008; 6745.820245; 6772.451625; 6807.649660; 6879.204107; 6971.118374; 7041.059624; 7125.346464; 7184.508288; 7209.574409; 7337.773422; 7366.727479; 7382.728184; 7396.207418; 7527.413583; 7665.824485; 7707.230570; 7862.117682; 7894.949691; 7934.643265; 7936.972793; 7952.821223; 7984.955653; 8016.337922; 8040.194187; 8080.822153; 8250.419312; 8251.148988; 8317.709446; 8358.998857; 8370.068796; 8397.623619; 8428.878264; 8494.929817; 8621.443424; 8659.200168; 8695.823725; 8707.180534; 8775.204122; 8848.672847; 9035.323995; 9286.416381; 9290.454791; 9418.828072; 9507.062602; 9524.740064; 9639.427539; 9715.259916; 9852.004454; 9877.112871; 9915.873387; 9921.564645; 9942.308309; 9977.123510; 10045.555094; 10063.170979; 10066.017837; 10070.608822; 10160.091810; 10205.566907; 10223.156677; 10324.281200; 10358.678703; 10396.817683; 10509.600420; 10542.544761; 10556.162503; 10561.856450; 10727.153154; 10742.976642; 10750.597662; 10781.309484; 10865.384618; 10878.596987; 10920.889194; 10931.813545; 10938.256168; 10945.526253; 11029.742661; 11165.932992; 11194.265259; 11338.256404; 11393.654514; 11457.519457; 11471.098518; 11484.492884; 11640.090128; 11661.035802; 11817.674948; 11819.954707; 11824.804450; 11934.056226; 11949.957934; 12028.559010; 12051.746787; 12055.309142; 12206.020836; 12305.221808; 12355.935627; 12385.506616; 12573.282885; 12659.921516; 12936.238888; 12980.965550; 13001.135720; 13017.963482; 13148.114690; 13196.365825; 13249.164668; 13707.228952; 13813.606897; 14172.415521; 14217.401265; 14316.116095; 14417.703432; 15365.004408; 
156.869526; 188.025516; 192.119631; 212.811502; 217.983630; 221.530922; 229.642273; 240.736212; 356.803789; 370.344997; 384.498284; 460.397009; 538.333970; 638.714594; 768.414199; 917.840264; 926.292968; 956.289729; 1048.356583; 1103.911333; 1155.984886; 1242.200350; 1277.823363; 1288.412072; 1309.134212; 1447.513423; 1622.356428; 1780.238546; 1793.947750; 1818.273572; 1920.326230; 1941.702113; 1979.685049; 2067.602263; 2310.518772; 2636.046798; 2851.880364; 3265.434041; 3426.526748; 3691.333536; 3737.709052; 3757.111765; 3976.462285; 4045.750241; 4214.970340; 4281.619906; 4293.574745; 4324.106218; 4343.946198; 4345.527425; 4480.169309; 4502.977466; 4514.274801; 4540.374763; 4541.448396; 4612.845844; 4806.262456; 4864.530253; 4885.181569; 4904.228074; 4972.179479; 5047.475135; 5170.394198; 5281.863060; 5282.264833; 5284.523858; 5323.597363; 5388.262786; 5403.534706; 5405.065210; 5411.554854; 5427.548011; 5434.133173; 5449.097146; 5468.368204; 5472.244662; 5644.376141; 5656.796655; 5667.925871; 5672.847110; 5682.924548; 5715.483720; 5733.275377; 5737.847396; 5750.668827; 5756.391023; 5763.474145; 5771.000336; 5798.234936; 5826.249142; 5859.259701; 5875.754741; 5899.815392; 5927.326030; 5933.414328; 5947.740815; 5950.987989; 5980.336342; 5998.049754; 6020.605518; 6112.275487; 6250.065075; 6323.484193; 6359.375147; 6460.476577; 6692.533666; 6735.270285; 6932.178669; 6975.549401; 6976.247322; 7165.550857; 7195.185566; 7279.429545; 7290.135806; 7304.428579; 7318.213764; 7387.779104; 7531.549965; 7546.801714; 7855.815088; 7857.236489; 7901.374421; 7919.691888; 7942.417146; 7952.501314; 7995.693636; 7996.639829; 8225.623701; 8339.747311; 8490.859936; 8599.698923; 8618.245336; 8688.546445; 8913.500720; 9043.231237; 9083.676951; 9161.175096; 9173.173316; 9201.482418; 9222.071700; 9570.622448; 9582.360046; 10092.265136; 10163.005089; 10237.598901; 10244.957773; 10258.394358; 10333.891479; 10550.250083; 10697.095717; 10845.278533; 10884.225493; 10935.364930; 10957.376858; 10976.588076; 10987.418050; 11067.435144; 11149.279049; 11217.609079; 11280.839289; 11378.046159; 11400.081285; 11534.927519; 11597.798550; 11615.269934; 11643.534157; 11660.186548; 11784.546541; 11828.630868; 11901.345014; 11964.710318; 12012.630297; 12146.872539; 12213.153793; 12249.344177; 12309.811874; 12353.833556; 12378.597225; 12537.097611; 12539.608584; 12652.607094; 12862.890571; 13028.513110; 13031.300388; 13033.347534; 13102.426128; 13214.279858; 13227.553557; 13270.165061; 13488.671098; 13630.240722; 13681.462243; 13773.455346; 13961.043233; 13964.931888; 14594.456023; 
162.444906; 169.611678; 177.801095; 182.385653; 182.937025; 188.973245; 190.484018; 190.516259; 191.200770; 192.269461; 194.678372; 197.827056; 209.993393; 210.732625; 210.903399; 219.229298; 230.504775; 240.025158; 245.800834; 260.116036; 267.768086; 323.334178; 338.342980; 468.345749; 606.453486; 843.003182; 864.580383; 891.045281; 1013.027524; 1041.585203; 1136.377863; 1174.165064; 1199.176774; 1231.175250; 1270.712248; 1276.168820; 1282.190197; 1301.717401; 1369.117923; 1373.662311; 1450.440594; 1482.483049; 1554.903662; 1583.594007; 1713.951362; 1727.692389; 1882.538756; 1932.082265; 1956.777345; 2016.804822; 2181.527267; 2310.874675; 2460.080954; 2478.853146; 3014.925228; 3380.355082; 3802.433766; 3839.033362; 3863.829417; 3986.065141; 4211.606838; 4299.754409; 4308.877966; 4601.031122; 4621.187758; 4817.083928; 4888.794724; 5048.198392; 5075.323446; 5144.109516; 5186.530592; 5219.336438; 5240.879390; 5342.630869; 5369.708623; 5370.107828; 5406.393002; 5418.128896; 5493.394812; 5543.045991; 5603.028163; 5764.080032; 5826.721120; 5946.807691; 6021.592282; 6059.816041; 6144.793826; 6237.624619; 6242.327336; 6262.663781; 6280.160740; 6303.240442; 6564.132924; 6617.210247; 6651.952298; 6664.394019; 6799.923226; 6873.393760; 7012.941935; 7039.655322; 7056.061799; 7063.996895; 7094.365704; 7123.710562; 7157.170394; 7183.094150; 7205.429596; 7398.679743; 7410.152749; 7427.098725; 7491.722205; 7692.495247; 7693.851945; 7696.925887; 7864.883775; 7916.814291; 7943.396443; 8087.064779; 8156.549522; 8163.106567; 8205.102757; 8229.149646; 8237.153383; 8360.867494; 8430.634787; 8483.421736; 8663.337660; 8708.329766; 8725.086708; 8736.389936; 8766.075739; 8803.249271; 8860.582049; 8867.199036; 8929.704557; 9024.128630; 9056.253975; 9117.929511; 9230.714472; 9269.009544; 9337.099189; 9392.347951; 9569.127885; 9792.956459; 9885.193347; 10042.928081; 10087.624110; 10122.165252; 10214.846690; 10236.476604; 10259.887960; 10415.929763; 10425.468307; 10474.139723; 10587.831287; 10679.151035; 10718.250116; 10855.194336; 11019.924575; 11087.526398; 11257.800840; 11330.431179; 11342.488938; 11374.121312; 11423.771459; 11438.327856; 11444.483523; 11529.122983; 11576.860879; 11609.769496; 11651.309981; 11786.642244; 11832.378813; 11905.157899; 11959.845708; 12015.058743; 12176.507670; 12304.374067; 12386.394504; 12583.849690; 13445.956652; 13486.812495; 13622.919898; 14001.261424; 14216.956607; 14239.840972; 14371.702700; 14387.863868; 14627.254442; 14727.059778; 14868.047859; 15012.205276; 15178.652717; 15188.189306; 15385.982048; 16297.822767; 
128.249878; 134.578000; 135.440877; 138.277411; 141.178301; 144.903118; 151.648356; 152.313025; 154.839410; 171.266847; 172.375995; 179.137781; 190.457717; 190.962434; 191.310781; 191.503041; 192.311898; 195.219272; 201.574192; 203.845318; 210.459739; 217.978968; 397.091260; 493.947758; 503.110669; 564.984067; 877.883417; 938.415131; 1032.506288; 1064.455003; 1071.457842; 1091.468545; 1150.962670; 1194.459939; 1312.594514; 1348.903542; 1608.892480; 1855.833569; 2142.834332; 2275.201628; 2401.672799; 2586.992836; 2750.503870; 2917.982444; 3614.053697; 3617.796122; 3621.438592; 3820.247091; 3830.926825; 4119.181833; 4153.537427; 4173.270387; 4187.943362; 4215.131405; 4251.021314; 4309.999548; 4551.985205; 4559.489242; 4596.262055; 4642.621752; 4735.135834; 4749.908213; 4755.387736; 4769.072413; 4799.294160; 4801.017201; 4895.395952; 4904.172191; 4920.948477; 4962.370322; 4964.549519; 4980.842166; 5018.922638; 5063.298280; 5090.048768; 5128.286831; 5137.987814; 5172.337418; 5284.334074; 5288.653010; 5378.965953; 5454.809638; 5574.176415; 5584.739740; 5627.654020; 5672.120724; 5683.546287; 5803.477982; 5821.917373; 6189.211575; 6318.518289; 6337.296425; 6370.978745; 6527.829897; 6671.603748; 6672.615706; 6678.843633; 6721.528402; 6745.842572; 6792.414205; 6863.225048; 6930.212025; 6939.959535; 6989.726606; 7041.675219; 7075.832325; 7106.954899; 7153.268978; 7188.129478; 7260.808338; 7265.777505; 7375.920162; 7399.303360; 7406.280004; 7418.295242; 7485.688983; 7528.065402; 7566.543638; 7626.064578; 7634.720939; 7813.993203; 7871.945956; 7872.401373; 7940.465440; 8034.040240; 8070.170732; 8076.768213; 8078.657842; 8084.011695; 8132.792714; 8274.242958; 8368.893174; 8419.404320; 8508.414512; 8681.718091; 8833.302133; 8844.612991; 8918.112277; 8928.815612; 9077.993139; 9125.739324; 9152.408696; 9187.152008; 9233.332447; 9311.480820; 9363.884696; 9592.010430; 9795.560702; 9826.619179; 9876.312370; 9892.760075; 10048.855905; 10090.292070; 10204.323008; 10204.573666; 10220.652075; 10294.085444; 10564.934638; 10574.019651; 10617.426776; 10634.436739; 10667.541705; 10704.192011; 10729.012501; 10738.639216; 10760.767907; 10818.098571; 10887.213875; 11035.704954; 11036.198846; 11103.434906; 11117.582527; 11237.080101; 11257.804587; 11618.350650; 11636.078789; 11654.384219; 11684.010224; 11713.563157; 11924.173165; 12085.825496; 12117.687828; 12175.564104; 12405.039709; 12406.732670; 12477.098766; 12523.373508; 12575.584174; 12598.323976; 12718.472807; 12816.088074; 12999.455528; 13089.665559; 13544.192558; 13807.859726; 14636.116189; 
107.126099; 112.768489; 130.190767; 131.553980; 143.899460; 148.253591; 155.919478; 161.775237; 164.241384; 165.018538; 179.399635; 180.094193; 180.277986; 185.708433; 193.476158; 205.094388; 207.646031; 209.119596; 287.655551; 323.167984; 399.883008; 417.271614; 544.729810; 550.223705; 560.556238; 588.902657; 767.473954; 778.094340; 829.909713; 832.553987; 836.238662; 836.885096; 896.163745; 987.196896; 1052.742138; 1073.249379; 1186.408472; 1345.300573; 1375.351378; 1410.580555; 1425.896731; 1551.412825; 1629.855840; 1818.147305; 1822.685141; 1860.834935; 1904.852016; 2212.527753; 2240.253690; 3049.843762; 3201.525383; 3315.603231; 3468.088206; 3542.991759; 3994.707565; 4242.869300; 4366.121861; 4432.681358; 4471.478100; 4514.543463; 4666.588643; 4708.414467; 4783.201680; 4893.545147; 4927.820496; 4929.772716; 5053.711106; 5140.584693; 5174.064100; 5204.846206; 5284.110719; 5303.856588; 5339.711789; 5352.602855; 5390.108744; 5487.577774; 5552.765960; 5554.662703; 5595.145907; 5612.678746; 5615.201137; 5618.774305; 5647.150091; 5707.079136; 5718.591637; 5864.303032; 5906.299512; 5928.137655; 5972.178481; 6001.645329; 6088.583630; 6211.970257; 6244.832375; 6322.583778; 6389.950461; 6418.902982; 6444.204945; 6523.335903; 6563.315806; 6680.039072; 6714.828055; 6845.166692; 6856.156298; 6859.039522; 6920.448968; 7030.357370; 7043.722106; 7104.983842; 7130.655998; 7135.793046; 7348.739682; 7398.247197; 7404.732385; 7408.134306; 7508.728193; 7529.840858; 7569.175316; 7689.495157; 7767.754826; 7777.817636; 7841.168796; 8005.017109; 8008.790715; 8021.854233; 8030.016118; 8072.106049; 8088.913731; 8132.272871; 8169.005604; 8176.214604; 8212.409396; 8440.889358; 8484.289071; 8486.261864; 8513.229295; 8593.429041; 8620.920393; 8860.489996; 8865.350653; 8891.042358; 8996.304690; 9008.644128; 9052.751698; 9134.891095; 9139.595087; 9283.068140; 9349.111644; 9479.658388; 9651.039745; 9667.228930; 9783.442956; 9807.467152; 9807.874213; 9811.708530; 9868.524969; 9983.598142; 9998.787323; 10038.208548; 10057.711120; 10112.093114; 10408.853551; 10577.753922; 10638.918370; 10647.843740; 10712.567455; 10992.269117; 11003.484057; 11008.033814; 11217.021795; 11234.721497; 11285.412434; 11398.662263; 11399.712705; 11515.977747; 11593.226758; 11694.722240; 11732.113347; 11817.338948; 11873.728136; 11924.638678; 12159.400749; 12172.381405; 12202.043436; 12292.610852; 12319.119873; 12342.156492; 12384.633632; 12408.039294; 12422.476615; 12622.791657; 12696.566280; 13946.986819; 13976.826127; 14253.962240; 14697.956926; 15187.162400; 
100.292962; 130.271958; 140.279654; 142.839401; 168.833209; 177.962190; 180.097146; 287.080146; 349.675481; 549.197704; 781.118973; 814.536771; 973.519687; 975.914428; 978.677336; 982.883335; 987.044527; 988.604696; 995.478660; 1010.769536; 1053.470966; 1117.348656; 1159.249555; 1171.987446; 1230.279310; 1235.291663; 1400.677023; 1546.252927; 1875.536007; 1989.490979; 2024.259834; 2035.222054; 2230.690768; 2629.059806; 2835.733488; 2957.483623; 3529.733114; 3773.900458; 3897.927906; 4023.348505; 4073.785909; 4149.874652; 4217.860609; 4305.027956; 4402.041855; 4485.765215; 4585.848830; 4606.701941; 4608.559486; 4619.305979; 4649.814690; 4662.934653; 4696.027105; 4744.193957; 4826.513871; 4838.176698; 4847.178825; 4948.786546; 4992.915575; 5142.360193; 5182.939872; 5222.580489; 5292.463852; 5293.749098; 5319.084809; 5331.025311; 5488.567880; 5492.644929; 5619.295444; 5668.219412; 5857.799012; 6023.726028; 6033.169071; 6190.455192; 6195.940839; 6199.504951; 6260.425654; 6295.749150; 6347.804423; 6413.289078; 6424.822722; 6491.865645; 6542.400774; 6626.103533; 6690.458652; 6723.008421; 6791.450916; 6807.877680; 6817.306676; 6870.128906; 6894.753094; 6934.897828; 7081.396529; 7118.645217; 7298.086303; 7348.561924; 7402.671485; 7404.450794; 7444.648061; 7501.901080; 7532.999047; 7586.233493; 7626.707142; 7656.685302; 7722.652863; 7854.343191; 7932.836635; 8000.076874; 8062.980292; 8082.633770; 8098.356906; 8226.035394; 8258.996717; 8284.108598; 8324.597100; 8433.915880; 8488.485103; 8605.131617; 8640.223458; 8709.380645; 8765.228721; 8771.953938; 8796.077468; 8899.932251; 9073.508644; 9120.263488; 9134.091917; 9149.028939; 9213.763915; 9214.054247; 9241.535562; 9313.243075; 9317.351270; 9415.057899; 9445.940690; 9662.479866; 9729.372715; 9734.916057; 9774.618397; 9774.759930; 9934.561355; 10030.770569; 10063.886232; 10208.299620; 10289.505862; 10390.569751; 10409.634571; 10439.236848; 10492.324550; 10520.164320; 10560.967451; 10651.910401; 10812.432472; 10837.151747; 10867.568973; 10879.891827; 10951.012492; 10957.290704; 11032.071433; 11084.323163; 11163.145298; 11472.862236; 11585.972974; 11620.287964; 11942.778851; 12009.582866; 12042.366178; 12048.354606; 12237.159300; 12242.712520; 12279.922095; 12306.388461; 12429.562617; 12464.654502; 12693.755529; 12750.594155; 12853.722213; 12979.340849; 13102.591447; 13109.117390; 13176.428789; 13277.069580; 13295.983311; 13426.330994; 13491.398519; 13715.907776; 14201.546940; 14223.245143; 14373.252331; 14668.056793; 14768.292702; 15976.347653; 16951.037032; 17090.941492; 17173.026172; 19315.517134; 
